,location,total_sqft,bath,price,bhk,price_per_feet
369,Ambedkar Nagar,1862.0,3.0,119.0,3.0,6390.977443609023
370,Ambedkar Nagar,1424.0,2.0,90.0,2.0,6320.224719101124
371,Ambedkar Nagar,2150.0,4.0,125.0,3.0,5813.953488372093
372,Ambedkar Nagar,3530.0,4.0,290.0,4.0,8215.297450424929
373,Ambedkar Nagar,1856.0,3.0,120.0,3.0,6465.517241379311
374,Ambedkar Nagar,1852.0,3.0,130.0,3.0,7019.438444924406
375,Ambedkar Nagar,1850.0,4.0,120.0,3.0,6486.486486486487
376,Ambedkar Nagar,1367.0,2.0,86.0,2.0,6291.148500365764
377,Ambedkar Nagar,3565.0,4.0,255.0,4.0,7152.875175315568
378,Ambedkar Nagar,1409.0,2.0,95.0,2.0,6742.370475514549
379,Ambedkar Nagar,1950.0,4.0,120.0,3.0,6153.846153846154
380,Ambedkar Nagar,1921.0,4.0,129.0,3.0,6715.252472670484
381,Ambedkar Nagar,1920.0,4.0,121.0,3.0,6302.083333333333
382,Ambedkar Nagar,1935.0,4.0,125.0,3.0,6459.948320413437
383,Ambedkar Nagar,1852.0,4.0,122.0,3.0,6587.473002159827
384,Ambedkar Nagar,1950.0,4.0,120.0,3.0,6153.846153846154
385,Ambedkar Nagar,1852.0,3.0,125.0,3.0,6749.460043196545
386,Ambedkar Nagar,1850.0,4.0,121.0,3.0,6540.540540540541
387,Ambedkar Nagar,1425.0,2.0,94.0,2.0,6596.491228070176
388,Ambedkar Nagar,2395.0,4.0,150.0,3.0,6263.048016701461
389,Amruthahalli,900.0,2.0,40.0,2.0,4444.444444444444
390,Amruthahalli,1200.0,2.0,55.0,2.0,4583.333333333333
391,Amruthahalli,1900.0,3.0,135.0,3.0,7105.263157894737
392,Amruthahalli,924.0,2.0,45.0,2.0,4870.12987012987
393,Amruthahalli,900.0,2.0,60.0,2.0,6666.666666666667
394,Amruthahalli,1100.0,2.0,45.0,2.0,4090.909090909091
395,Amruthahalli,1200.0,2.0,55.0,2.0,4583.333333333333
396,Amruthahalli,1350.0,2.0,63.0,3.0,4666.666666666667
397,Amruthahalli,1605.0,3.0,65.0,3.0,4049.8442367601247
398,Amruthahalli,1700.0,3.0,77.0,3.0,4529.411764705882
399,Amruthahalli,1450.0,2.0,85.0,3.0,5862.068965517241
400,Amruthahalli,1200.0,2.0,55.0,2.0,4583.333333333333
401,Amruthahalli,1250.0,2.0,79.0,2.0,6320.0
402,Amruthahalli,1190.0,2.0,50.0,2.0,4201.680672268908
403,Amruthahalli,1202.0,2.0,65.0,2.0,5407.65391014975
404,Amruthahalli,1340.0,2.0,75.0,2.0,5597.014925373134
405,Amruthahalli,2650.0,4.0,175.0,3.0,6603.773584905661
406,Amruthahalli,1450.0,2.0,90.0,3.0,6206.896551724138
407,Amruthahalli,1025.0,2.0,42.0,2.0,4097.5609756097565
408,Amruthahalli,485.0,1.0,19.5,1.0,4020.618556701031
409,Anandapura,1167.0,2.0,43.76,2.0,3749.7857754927163
410,Anandapura,1000.0,2.0,55.0,2.0,5500.0
411,Anandapura,1141.0,2.0,42.79,2.0,3750.219106047327
412,Anandapura,1576.0,3.0,59.1,3.0,3750.0
413,Anandapura,1200.0,2.0,67.0,2.0,5583.333333333333
414,Anandapura,1200.0,2.0,58.0,2.0,4833.333333333333
415,Anandapura,1151.0,2.0,43.1,2.0,3744.5699391833186
416,Anandapura,1141.0,2.0,42.75,2.0,3746.7134092900965
417,Anandapura,900.0,2.0,48.0,2.0,5333.333333333333
418,Anandapura,1749.0,4.0,90.0,4.0,5145.797598627787
419,Anandapura,1151.0,2.0,42.9,2.0,3727.193744569939
420,Anandapura,1576.0,3.0,58.0,3.0,3680.203045685279
421,Anandapura,1250.0,2.0,45.0,2.0,3600.0
422,Anandapura,1151.0,2.0,43.16,2.0,3749.7827975673326
423,Anandapura,1200.0,2.0,58.0,2.0,4833.333333333333
424,Anandapura,1200.0,2.0,66.0,3.0,5500.0
425,Anandapura,1415.0,2.0,74.0,3.0,5229.681978798587
426,Anandapura,1200.0,2.0,50.0,2.0,4166.666666666667
427,Anandapura,1141.0,2.0,50.0,2.0,4382.120946538124
428,Anandapura,1576.0,3.0,58.7,3.0,3724.6192893401017
429,Ananth Nagar,500.0,1.0,14.0,1.0,2800.0
430,Ananth Nagar,1100.0,2.0,31.5,2.0,2863.6363636363635
431,Ananth Nagar,982.0,2.0,24.55,2.0,2500.0
432,Ananth Nagar,500.0,2.0,14.0,1.0,2800.0
433,Ananth Nagar,900.0,2.0,22.5,2.0,2500.0
434,Ananth Nagar,908.0,2.0,26.0,2.0,2863.4361233480176
435,Ananth Nagar,870.0,2.0,36.0,2.0,4137.931034482759
436,Ananth Nagar,937.0,2.0,35.0,2.0,3735.325506937033
437,Ananth Nagar,960.0,2.0,37.0,2.0,3854.1666666666665
438,Ananth Nagar,500.0,1.0,14.0,1.0,2800.0
439,Ananth Nagar,1000.0,2.0,29.7,2.0,2970.0
440,Ananth Nagar,850.0,2.0,25.99,2.0,3057.6470588235293
441,Ananth Nagar,902.0,2.0,25.26,2.0,2800.4434589800444
442,Ananth Nagar,1470.0,3.0,54.0,3.0,3673.469387755102
443,Ananth Nagar,810.0,2.0,25.5,2.0,3148.1481481481483
444,Ananth Nagar,890.0,2.0,27.0,2.0,3033.7078651685392
445,Ananth Nagar,1200.0,2.0,36.0,2.0,3000.0
446,Ananth Nagar,1319.0,3.0,37.75,3.0,2862.016679302502
447,Ananth Nagar,1319.0,3.0,42.0,3.0,3184.230477634572
448,Ananth Nagar,1000.0,2.0,25.0,2.0,2500.0
449,Ananth Nagar,902.0,2.0,25.0,2.0,2771.6186252771618
450,Ananth Nagar,930.0,2.0,25.99,2.0,2794.6236559139784
451,Ananth Nagar,1074.0,2.0,26.85,2.0,2500.0
452,Ananth Nagar,500.0,1.0,14.0,1.0,2800.0
453,Ananth Nagar,1010.0,2.0,38.0,2.0,3762.3762376237623
454,Ananth Nagar,992.0,2.0,24.8,2.0,2500.0
455,Anekal,1200.0,1.0,36.0,2.0,3000.0
456,Anekal,656.0,2.0,22.0,2.0,3353.6585365853657
457,Anekal,620.0,2.0,22.0,2.0,3548.3870967741937
458,Anekal,600.0,1.0,16.5,1.0,2750.0
459,Anekal,925.0,2.0,40.0,2.0,4324.324324324324
460,Anekal,530.0,1.0,18.0,1.0,3396.2264150943397
461,Anekal,1800.0,3.0,68.0,3.0,3777.777777777778
462,Anekal,1200.0,1.0,36.0,2.0,3000.0
463,Anekal,351.0,1.0,16.0,1.0,4558.404558404558
464,Anekal,1035.0,2.0,38.3,2.0,3700.483091787439
465,Anekal,888.0,2.0,34.0,2.0,3828.828828828829
466,Anekal,1200.0,2.0,36.1,2.0,3008.3333333333335
467,Anekal,700.0,1.0,19.4,2.0,2771.428571428571
468,Anekal,1200.0,1.0,36.0,2.0,3000.0
469,Anekal,1200.0,2.0,36.0,4.0,3000.0
470,Anekal,766.0,2.0,28.0,2.0,3655.3524804177546
471,Anekal,967.0,2.0,45.0,3.0,4653.567735263702
472,Anekal,620.0,1.0,23.5,2.0,3790.3225806451615
473,Anekal,1150.0,3.0,45.0,3.0,3913.0434782608695
474,Anekal,1200.0,1.0,36.0,2.0,3000.0
475,Anekal,1200.0,1.0,36.0,2.0,3000.0
476,Anekal,400.0,1.0,11.5,1.0,2875.0
477,Anekal,456.0,1.0,15.0,1.0,3289.4736842105262
478,Anekal,1200.0,1.0,36.0,2.0,3000.0
479,Anekal,1200.0,1.0,36.0,2.0,3000.0
480,Anekal,2400.0,4.0,95.0,3.0,3958.3333333333335
481,Anekal,1200.0,2.0,36.1,2.0,3008.3333333333335
482,Anekal,1200.0,2.0,36.1,2.0,3008.3333333333335
483,Anekal,680.0,1.0,21.0,2.0,3088.235294117647
484,Anekal,420.0,1.0,12.5,1.0,2976.190476190476
485,Anekal,614.0,1.0,28.0,2.0,4560.260586319218
486,Anekal,1140.0,2.0,52.0,2.0,4561.403508771929
487,Anekal,625.0,1.0,25.0,2.0,4000.0
488,Anjanapura,1850.0,4.0,86.0,4.0,4648.648648648648
489,Anjanapura,1070.0,2.0,39.0,2.0,3644.8598130841124
490,Anjanapura,1500.0,3.0,121.0,3.0,8066.666666666667
491,Anjanapura,1070.0,2.0,37.0,2.0,3457.9439252336447
492,Anjanapura,950.0,2.0,40.0,2.0,4210.526315789473
493,Anjanapura,1280.0,2.0,45.0,3.0,3515.625
494,Anjanapura,710.0,2.0,25.0,2.0,3521.1267605633802
495,Anjanapura,1347.0,2.0,37.72,3.0,2800.2969561989607
496,Anjanapura,950.0,2.0,32.0,2.0,3368.4210526315787
497,Anjanapura,1800.0,4.0,55.0,4.0,3055.5555555555557
498,Anjanapura,1843.0,3.0,87.54,3.0,4749.864351600651
499,Anjanapura,1076.0,2.0,30.13,2.0,2800.185873605948
500,Anjanapura,950.0,2.0,30.0,2.0,3157.8947368421054
501,Ardendale,1750.0,3.0,100.0,3.0,5714.285714285715
502,Ardendale,3198.0,4.0,200.0,4.0,6253.908692933083
503,Ardendale,2422.0,4.0,160.0,4.0,6606.110652353427
504,Ardendale,1750.0,3.0,100.0,3.0,5714.285714285715
505,Ardendale,3200.0,4.0,205.0,4.0,6406.25
506,Ardendale,1728.0,3.0,95.0,3.0,5497.685185185185
507,Ardendale,2062.0,3.0,140.0,4.0,6789.524733268671
508,Ardendale,1732.46,3.0,92.0,3.0,5310.367916142364
509,Ardendale,2062.0,3.0,150.0,4.0,7274.4907856450045
510,Ardendale,2800.0,4.0,140.0,4.0,5000.0
511,Ardendale,1224.0,2.0,70.0,2.0,5718.954248366013
512,Ardendale,1777.26,3.0,105.0,3.0,5907.970696465346
513,Ardendale,1650.0,3.0,82.0,3.0,4969.69696969697
514,Ardendale,2062.0,3.0,140.0,4.0,6789.524733268671
515,Ardendale,1650.0,3.0,82.0,3.0,4969.69696969697
516,Ardendale,1224.0,2.0,67.0,2.0,5473.856209150327
517,Ardendale,1723.0,3.0,95.0,3.0,5513.6390017411495
518,Ardendale,1777.26,3.0,89.0,3.0,5007.7084950991975
519,Ardendale,1777.26,3.0,92.0,3.0,5176.507657855351
520,Arekere,2060.0,3.0,140.0,3.0,6796.116504854369
521,Arekere,920.0,2.0,40.0,2.0,4347.826086956522
522,Arekere,1740.0,2.0,95.0,3.0,5459.770114942528
523,Arekere,1190.0,2.0,55.0,2.0,4621.848739495798
524,Arekere,600.0,1.0,28.0,1.0,4666.666666666667
525,Arekere,2072.0,3.0,108.0,3.0,5212.355212355213
526,Arekere,1100.0,2.0,55.0,2.0,5000.0
527,Arekere,900.0,2.0,50.0,2.0,5555.555555555556
528,Arekere,2710.0,6.0,142.0,4.0,5239.852398523985
529,Arekere,1240.0,2.0,60.0,2.0,4838.709677419355
530,Arekere,900.0,2.0,44.5,2.0,4944.444444444444
531,Attibele,450.0,1.0,11.0,1.0,2444.4444444444443
532,Attibele,1600.0,4.0,52.8,4.0,3300.0
533,Attibele,656.0,2.0,25.0,2.0,3810.9756097560976
534,Attibele,400.0,1.0,11.0,1.0,2750.0
535,Attibele,400.0,1.0,12.0,1.0,3000.0
536,Attibele,400.0,1.0,14.0,1.0,3500.0
537,Attibele,500.0,1.0,17.0,1.0,3400.0
538,Attibele,2168.0,4.0,95.0,4.0,4381.918819188192
539,Attibele,395.0,1.0,10.25,1.0,2594.9367088607596
540,Attibele,420.0,1.0,17.0,1.0,4047.6190476190477
541,Attibele,1639.0,2.0,40.98,3.0,2500.305064063453
542,Attibele,418.0,1.0,12.0,1.0,2870.813397129187
543,Attibele,1200.0,2.0,42.0,2.0,3500.0
544,Attibele,400.0,1.0,10.0,1.0,2500.0
545,Attibele,695.0,1.0,25.0,2.0,3597.122302158273
546,Attibele,850.0,1.0,25.0,2.0,2941.176470588235
547,Attibele,2400.0,3.0,120.0,3.0,5000.0
548,Attibele,450.0,1.0,12.5,1.0,2777.777777777778
549,Attibele,995.0,1.0,24.88,2.0,2500.502512562814
550,Attibele,900.0,1.0,25.0,2.0,2777.777777777778
551,Attibele,1174.0,2.0,29.35,2.0,2500.0
552,Attibele,782.0,1.0,19.55,1.0,2500.0
553,Attibele,1175.0,2.0,29.38,2.0,2500.425531914894
554,Attibele,656.0,2.0,25.0,2.0,3810.9756097560976
555,Attibele,400.0,1.0,11.5,1.0,2875.0
556,Attibele,460.0,1.0,13.0,1.0,2826.086956521739
557,Attibele,418.0,2.0,11.5,1.0,2751.196172248804
558,Attibele,1000.0,2.0,42.0,2.0,4200.0
559,Attibele,550.0,1.0,11.5,1.0,2090.909090909091
560,Attibele,996.0,2.0,24.9,2.0,2500.0
561,Attibele,410.0,1.0,10.0,1.0,2439.0243902439024
562,Attibele,1700.0,3.0,65.0,3.0,3823.529411764706
563,Attibele,400.0,1.0,10.25,1.0,2562.5
564,Attibele,656.0,2.0,25.0,2.0,3810.9756097560976
565,Attibele,1500.0,3.0,90.0,3.0,6000.0
566,Attibele,520.0,1.0,15.0,1.0,2884.6153846153848
567,BEML Layout,1060.0,2.0,55.0,2.0,5188.679245283019
568,BEML Layout,2000.0,3.0,85.0,3.0,4250.0
569,BEML Layout,999.0,2.0,45.0,2.0,4504.504504504504
570,BEML Layout,2400.0,4.0,225.0,5.0,9375.0
571,BEML Layout,2000.0,2.0,85.0,3.0,4250.0
572,BEML Layout,1194.0,2.0,65.0,2.0,5443.886097152429
573,BEML Layout,1200.0,2.0,67.0,2.0,5583.333333333333
574,BEML Layout,2400.0,2.0,228.0,2.0,9500.0
575,BEML Layout,2000.0,3.0,85.0,3.0,4250.0
576,BEML Layout,2000.0,3.0,85.0,3.0,4250.0
577,BEML Layout,1194.0,2.0,65.0,2.0,5443.886097152429
578,BTM 2nd Stage,1260.0,5.0,185.0,3.0,14682.539682539682
579,BTM 2nd Stage,950.0,2.0,52.0,2.0,5473.684210526316
580,BTM 2nd Stage,1850.0,3.0,170.0,3.0,9189.18918918919
581,BTM 2nd Stage,1200.0,2.0,80.0,2.0,6666.666666666667
582,BTM 2nd Stage,1274.0,2.0,70.0,2.0,5494.505494505494
583,BTM 2nd Stage,1250.0,3.0,50.0,3.0,4000.0
584,BTM 2nd Stage,1070.0,2.0,48.0,2.0,4485.981308411215
585,BTM 2nd Stage,1280.0,2.0,80.0,2.0,6250.0
586,BTM 2nd Stage,1100.0,2.0,70.0,2.0,6363.636363636364
587,BTM 2nd Stage,1000.0,2.0,58.0,2.0,5800.0
588,BTM 2nd Stage,2990.0,5.0,416.0,5.0,13913.04347826087
589,BTM 2nd Stage,1265.0,2.0,55.0,2.0,4347.826086956522
590,BTM 2nd Stage,2200.0,3.0,220.0,3.0,10000.0
591,BTM 2nd Stage,2780.0,4.0,325.0,3.0,11690.647482014389
592,BTM 2nd Stage,2400.0,2.0,360.0,3.0,15000.0
593,BTM 2nd Stage,965.0,2.0,56.0,2.0,5803.108808290155
594,BTM 2nd Stage,1147.0,2.0,75.0,2.0,6538.7968613775065
595,BTM 2nd Stage,1750.0,3.0,172.0,3.0,9828.57142857143
596,BTM 2nd Stage,1400.0,2.0,90.0,2.0,6428.571428571428
597,BTM 2nd Stage,1200.0,2.0,70.0,2.0,5833.333333333333
598,BTM 2nd Stage,1100.0,2.0,47.0,2.0,4272.727272727273
599,BTM 2nd Stage,930.0,2.0,46.0,2.0,4946.236559139785
600,BTM 2nd Stage,1265.0,2.0,55.0,3.0,4347.826086956522
601,BTM 2nd Stage,2500.0,3.0,345.0,3.0,13800.0
602,BTM Layout,1150.0,2.0,63.0,2.0,5478.260869565217
603,BTM Layout,3300.0,6.0,165.0,6.0,5000.0
604,BTM Layout,1450.0,2.0,81.0,3.0,5586.206896551724
605,BTM Layout,1776.0,2.0,75.0,3.0,4222.972972972973
606,BTM Layout,1458.0,3.0,79.0,3.0,5418.38134430727
607,BTM Layout,935.0,2.0,51.5,2.0,5508.0213903743315
608,BTM Layout,1020.0,2.0,46.5,2.0,4558.823529411765
609,BTM Layout,1600.0,3.0,112.0,3.0,7000.0
610,BTM Layout,1300.0,2.0,75.0,3.0,5769.2307692307695
611,BTM Layout,1540.0,2.0,78.0,3.0,5064.935064935065
612,BTM Layout,450.0,1.0,20.0,1.0,4444.444444444444
613,BTM Layout,1196.0,2.0,56.81,2.0,4750.0
614,BTM Layout,1470.0,2.0,99.0,3.0,6734.693877551021
615,Babusapalaya,1358.0,2.0,43.4,3.0,3195.8762886597938
616,Babusapalaya,1213.0,2.0,41.39,3.0,3412.201154163232
617,Babusapalaya,1611.0,2.0,66.0,3.0,4096.83426443203
618,Babusapalaya,1167.0,2.0,39.98,3.0,3425.8783204798624
619,Babusapalaya,1675.0,3.0,75.0,3.0,4477.611940298508
620,Babusapalaya,1141.0,2.0,46.0,2.0,4031.5512708150745
621,Babusapalaya,1500.0,2.0,57.0,2.0,3800.0
622,Babusapalaya,1453.0,2.0,43.59,3.0,3000.0
623,Babusapalaya,1050.0,2.0,45.0,2.0,4285.714285714285
624,Babusapalaya,1141.0,2.0,45.9,2.0,4022.787028921998
625,Babusapalaya,1358.0,2.0,43.1,3.0,3173.784977908689
626,Babusapalaya,1230.0,3.0,53.0,3.0,4308.943089430894
627,Babusapalaya,1105.0,2.0,40.0,2.0,3619.9095022624433
628,Babusapalaya,1410.0,2.0,65.0,3.0,4609.929078014185
629,Babusapalaya,1450.0,2.0,55.99,2.0,3861.3793103448274
630,Babusapalaya,1100.0,2.0,38.0,2.0,3454.5454545454545
631,Babusapalaya,1213.0,2.0,36.37,3.0,2998.3511953833467
632,Babusapalaya,1061.0,2.0,33.84,2.0,3189.4439208294066
633,Babusapalaya,1061.0,2.0,38.95,2.0,3671.065032987748
634,Babusapalaya,1061.0,2.0,34.0,2.0,3204.5240339302545
635,Babusapalaya,1245.0,2.0,58.0,2.0,4658.634538152611
636,Badavala Nagar,1494.0,2.0,94.55,3.0,6328.647925033467
637,Badavala Nagar,1274.0,2.0,81.0,2.0,6357.9277864992155
638,Badavala Nagar,1842.0,3.0,115.0,3.0,6243.213897937025
639,Badavala Nagar,1494.0,2.0,94.55,3.0,6328.647925033467
640,Badavala Nagar,1274.0,2.0,81.0,2.0,6357.9277864992155
641,Badavala Nagar,1494.0,2.0,94.55,3.0,6328.647925033467
642,Badavala Nagar,1842.0,3.0,115.0,3.0,6243.213897937025
643,Badavala Nagar,1842.0,3.0,115.0,3.0,6243.213897937025
644,Badavala Nagar,1842.0,3.0,115.0,3.0,6243.213897937025
645,Balagere,1210.0,2.0,80.9,2.0,6685.950413223141
646,Balagere,1210.0,2.0,72.0,2.0,5950.413223140496
647,Balagere,1205.0,2.0,78.5,2.0,6514.522821576764
648,Balagere,1145.0,2.0,65.0,2.0,5676.855895196507
649,Balagere,1012.0,2.0,54.59,2.0,5394.268774703557
650,Balagere,1020.07,2.0,68.38,2.0,6703.461527150097
651,Balagere,1205.47,2.0,81.0,2.0,6719.370867794304
652,Balagere,1007.0,2.0,65.0,2.0,6454.816285998014
653,Balagere,1205.0,2.0,70.0,2.0,5809.128630705394
654,Balagere,1210.0,2.0,74.0,2.0,6115.702479338843
655,Balagere,1210.0,2.0,83.0,2.0,6859.504132231405
656,Balagere,675.0,1.0,45.0,1.0,6666.666666666667
657,Balagere,656.0,1.0,43.0,1.0,6554.878048780488
658,Balagere,1012.0,2.0,54.59,2.0,5394.268774703557
659,Balagere,1012.0,2.0,64.0,2.0,6324.110671936759
660,Balagere,1007.0,2.0,62.0,2.0,6156.901688182721
661,Balagere,1007.0,2.0,67.0,2.0,6653.4260178748755
662,Balagere,1007.0,2.0,66.0,2.0,6554.121151936445
663,Balagere,1205.0,2.0,63.86,2.0,5299.585062240664
664,Balagere,1012.0,2.0,53.58,2.0,5294.466403162055
665,Balagere,645.0,1.0,34.18,1.0,5299.224806201551
666,Balagere,1007.0,2.0,53.0,2.0,5263.1578947368425
667,Balagere,1210.0,2.0,69.0,2.0,5702.479338842975
668,Balagere,1012.0,2.0,65.0,2.0,6422.924901185771
669,Balagere,656.0,1.0,38.77,1.0,5910.0609756097565
670,Balagere,645.0,1.0,39.0,1.0,6046.511627906977
671,Balagere,645.0,1.0,41.0,1.0,6356.589147286822
672,Balagere,1210.0,2.0,82.0,2.0,6776.859504132231
673,Balagere,656.0,1.0,34.77,1.0,5300.304878048782
674,Balagere,1205.0,2.0,73.87,2.0,6130.290456431535
675,Balagere,1012.0,2.0,70.0,2.0,6916.99604743083
676,Balagere,1007.0,2.0,68.0,2.0,6752.730883813307
677,Balagere,1205.0,2.0,67.0,2.0,5560.165975103734
678,Balagere,1205.0,2.0,79.0,2.0,6556.016597510374
679,Balagere,1012.0,2.0,68.0,2.0,6719.367588932806
680,Banashankari,1200.0,2.0,42.0,3.0,3500.0
681,Banashankari,1077.0,2.0,37.64,2.0,3494.8932219127205
682,Banashankari,1470.0,2.0,88.64,3.0,6029.931972789115
683,Banashankari,1300.0,2.0,75.0,3.0,5769.2307692307695
684,Banashankari,1800.0,3.0,115.0,3.0,6388.888888888889
685,Banashankari,1125.0,2.0,63.0,2.0,5600.0
686,Banashankari,1340.0,2.0,53.6,3.0,4000.0
687,Banashankari,1310.0,2.0,80.0,2.0,6106.8702290076335
688,Banashankari,2600.0,4.0,135.0,3.0,5192.307692307692
689,Banashankari,1900.0,2.0,170.0,3.0,8947.368421052632
690,Banashankari,1260.0,2.0,75.0,2.0,5952.380952380952
691,Banashankari,1170.0,2.0,46.79,2.0,3999.1452991452993
692,Banashankari,2500.0,4.0,95.0,4.0,3800.0
693,Banashankari,1350.0,2.0,83.0,3.0,6148.148148148148
694,Banashankari,1425.0,3.0,49.88,3.0,3500.3508771929824
695,Banashankari,1330.0,2.0,78.0,2.0,5864.661654135339
696,Banashankari,1400.0,2.0,78.0,3.0,5571.428571428572
697,Banashankari,1700.0,3.0,125.0,3.0,7352.941176470588
698,Banashankari,1020.0,2.0,40.79,2.0,3999.0196078431372
699,Banashankari,1600.0,2.0,63.98,2.0,3998.75
700,Banashankari,1041.0,2.0,36.44,2.0,3500.480307396734
701,Banashankari,2400.0,1.0,200.0,1.0,8333.333333333334
702,Banashankari,1390.0,2.0,86.0,2.0,6187.050359712231
703,Banashankari,1460.0,2.0,70.0,2.0,4794.520547945205
704,Banashankari,1200.0,2.0,60.0,2.0,5000.0
705,Banashankari,1290.0,2.0,80.0,2.0,6201.550387596899
706,Banashankari,1186.0,2.0,65.0,2.0,5480.607082630691
707,Banashankari,1650.0,3.0,101.0,3.0,6121.212121212121
708,Banashankari,1300.0,2.0,55.0,3.0,4230.7692307692305
709,Banashankari,1181.0,2.0,75.0,2.0,6350.550381033023
710,Banashankari,1105.0,2.0,90.0,2.0,8144.796380090498
711,Banashankari,720.0,1.0,60.0,1.0,8333.333333333334
712,Banashankari,1040.0,2.0,45.0,2.0,4326.923076923077
713,Banashankari,1330.0,2.0,77.0,2.0,5789.473684210527
714,Banashankari,1200.0,2.0,49.0,2.0,4083.3333333333335
715,Banashankari,1185.0,2.0,67.0,2.0,5654.008438818565
716,Banashankari,1000.0,2.0,50.0,2.0,5000.0
717,Banashankari,1650.0,3.0,90.75,3.0,5500.0
718,Banashankari,1650.0,3.0,101.0,3.0,6121.212121212121
719,Banashankari,1310.0,2.0,80.43,2.0,6139.69465648855
720,Banashankari,600.0,1.0,27.0,2.0,4500.0
721,Banashankari,1430.0,2.0,87.8,2.0,6139.8601398601395
722,Banashankari,1020.0,2.0,42.83,2.0,4199.019607843137
723,Banashankari,1372.0,2.0,48.02,3.0,3500.0
724,Banashankari,1540.0,3.0,80.0,3.0,5194.805194805195
725,Banashankari,1683.0,3.0,115.0,3.0,6833.036244800951
726,Banashankari,1800.0,3.0,125.0,3.0,6944.444444444444
727,Banashankari,1175.0,2.0,41.13,2.0,3500.4255319148942
728,Banashankari,1750.0,2.0,89.0,3.0,5085.714285714285
729,Banashankari,1450.0,2.0,50.75,2.0,3500.0
730,Banashankari,1770.0,3.0,108.0,3.0,6101.6949152542375
731,Banashankari,1800.0,3.0,125.0,3.0,6944.444444444444
732,Banashankari,1200.0,2.0,42.0,3.0,3500.0
733,Banashankari,1420.0,3.0,66.0,3.0,4647.887323943662
734,Banashankari,1200.0,3.0,74.52,3.0,6210.0
735,Banashankari,1100.0,2.0,63.0,2.0,5727.272727272727
736,Banashankari,1020.0,2.0,40.79,2.0,3999.0196078431372
737,Banashankari,1260.0,2.0,75.0,2.0,5952.380952380952
738,Banashankari,1340.0,2.0,53.6,3.0,4000.0
739,Banashankari,1426.0,3.0,85.0,3.0,5960.729312762974
740,Banashankari Stage II,1700.0,2.0,150.0,2.0,8823.529411764706
741,Banashankari Stage II,1200.0,2.0,150.0,4.0,12500.0
742,Banashankari Stage II,1500.0,2.0,120.0,3.0,8000.0
743,Banashankari Stage II,2400.0,3.0,510.0,5.0,21250.0
744,Banashankari Stage II,1240.0,2.0,59.52,3.0,4800.0
745,Banashankari Stage II,1250.0,2.0,110.0,2.0,8800.0
746,Banashankari Stage II,1260.0,2.0,95.0,3.0,7539.68253968254
747,Banashankari Stage II,2400.0,2.0,300.0,3.0,12500.0
748,Banashankari Stage II,1400.0,2.0,100.0,2.0,7142.857142857143
749,Banashankari Stage II,2800.0,3.0,425.0,5.0,15178.57142857143
750,Banashankari Stage II,3000.0,3.0,450.0,3.0,15000.0
751,Banashankari Stage II,1200.0,2.0,198.0,3.0,16500.0
752,Banashankari Stage II,1245.0,2.0,125.0,2.0,10040.160642570281
753,Banashankari Stage III,1305.0,2.0,58.7,3.0,4498.08429118774
754,Banashankari Stage III,1145.0,2.0,58.4,2.0,5100.436681222707
755,Banashankari Stage III,1650.0,3.0,118.0,3.0,7151.515151515152
756,Banashankari Stage III,2400.0,4.0,240.0,4.0,10000.0
757,Banashankari Stage III,1350.0,2.0,68.0,3.0,5037.037037037037
758,Banashankari Stage III,2000.0,4.0,100.0,4.0,5000.0
759,Banashankari Stage III,1305.0,2.0,59.0,3.0,4521.072796934866
760,Banashankari Stage III,1305.0,2.0,60.0,3.0,4597.701149425287
761,Banashankari Stage III,1200.0,2.0,42.0,2.0,3500.0
762,Banashankari Stage III,1305.0,2.0,59.0,3.0,4521.072796934866
763,Banashankari Stage III,1480.0,3.0,75.48,3.0,5100.0
764,Banashankari Stage III,1305.0,2.0,59.0,3.0,4521.072796934866
765,Banashankari Stage III,1304.0,2.0,111.0,2.0,8512.269938650306
766,Banashankari Stage III,3000.0,6.0,150.0,6.0,5000.0
767,Banashankari Stage III,1085.0,2.0,50.0,2.0,4608.294930875576
768,Banashankari Stage III,1500.0,2.0,100.0,3.0,6666.666666666667
769,Banashankari Stage III,2100.0,3.0,147.0,4.0,7000.0
770,Banashankari Stage III,1420.0,2.0,95.0,3.0,6690.140845070423
771,Banashankari Stage V,1300.0,2.0,58.5,3.0,4500.0
772,Banashankari Stage V,1305.0,2.0,49.0,3.0,3754.7892720306513
773,Banashankari Stage V,1035.0,2.0,35.77,2.0,3456.038647342996
774,Banashankari Stage V,1355.0,2.0,61.0,3.0,4501.845018450184
775,Banashankari Stage V,1510.0,3.0,47.57,3.0,3150.3311258278145
776,Banashankari Stage V,1650.0,3.0,51.98,3.0,3150.3030303030305
777,Banashankari Stage V,1630.0,3.0,51.35,3.0,3150.306748466258
778,Banashankari Stage V,1510.0,3.0,47.57,3.0,3150.3311258278145
779,Banashankari Stage V,1315.0,2.0,49.0,3.0,3726.235741444867
780,Banashankari Stage V,1540.0,3.0,48.51,3.0,3150.0
781,Banashankari Stage V,920.0,2.0,41.5,2.0,4510.869565217391
782,Banashankari Stage VI,4800.0,4.0,190.0,4.0,3958.3333333333335
783,Banashankari Stage VI,2800.0,4.0,89.0,4.0,3178.5714285714284
784,Banashankari Stage VI,2200.0,4.0,195.0,4.0,8863.636363636364
